"";"Site";"ASV";"Node_Category";"Eigen_Centrality";"Degree_Centrality";"Betweenness_Centrality";"Membership"
"677";"Flamenco";"ASV1038";"Other";0,000633126435669286;8;5,82081901499517;1
"678";"Flamenco";"ASV1039";"Other";0,812988841274072;154;13789,6597370837;2
"679";"Flamenco";"ASV1040";"Other";0,000251717241198402;2;0,120816326530612;1
"680";"Flamenco";"ASV1043";"Shared";2,75873448276503e-06;2;0;7
"681";"Flamenco";"ASV1044";"Other";1,95169816846438e-05;10;6040,14315471506;3
"682";"Flamenco";"ASV1049";"Other";0,29304923250302;66;7890,44473596472;2
"683";"Flamenco";"ASV1050";"Other";0,000163524242524564;3;205,907446752702;3
"684";"Flamenco";"ASV1053";"Other";0,249317338122466;46;488,982405122794;2
"685";"Flamenco";"ASV1054";"Other";0,00732751816049444;5;0,805362594397496;2
"686";"Flamenco";"ASV1055";"Unique";0,667459747681384;120;10800,4946605728;2
"687";"Flamenco";"ASV1057";"Other";1,56050785748531e-08;4;0,6;5
"688";"Flamenco";"ASV1058";"Other";0,00148437851164767;36;3083,26653690351;4
"689";"Flamenco";"ASV1061";"Other";2,69573731161295e-05;9;1045,66664996661;3
"690";"Flamenco";"ASV1062";"Other";2,02762121451662e-05;1;0;3
"691";"Flamenco";"ASV1063";"Other";4,57834340754527e-06;5;15,2763138957727;3
"692";"Flamenco";"ASV1064";"Other";0,0466340520928409;26;11366,9554741587;2
"693";"Flamenco";"ASV1065";"Other";5,97296062115807e-06;1;0;17
"694";"Flamenco";"ASV1066";"Other";9,44397290987711e-08;1;0;1
"695";"Flamenco";"ASV1070";"Other";1,41357234992169e-05;18;3312,37595643932;3
"696";"Flamenco";"ASV1071";"Other";6,22435983356112e-07;7;144,00994377812;4
"697";"Flamenco";"ASV1072";"Other";7,85620712707081e-05;7;2891,46276862507;4
"698";"Flamenco";"ASV1073";"Other";0,0329837125890819;16;1743,96669626173;2
"699";"Flamenco";"ASV1075";"Other";0,0114462850594216;37;18514,2411785112;3
